Taxa Selic - Dados diários;Filtros aplicados: Data inicial: 03/01/2000 / Data final: 04/01/2010.;;;;;;;;;
Data;Taxa (% a.a.);Fator diário;Financeiro (R$);Operações;Média;Mediana;Moda;Desvio padrão;Índice de curtose;
03/03/2005;18,74;1,00068184;41.511.883.797,99;1115;18,74;18,74;18,74;0,047;266,006;
02/03/2005;18,74;1,00068184;41.511.883.797,99;1114;18,74;18,74;18,74;0,046;135,262;
01/03/2005;18,74;1,00068184;66.081.351.005,53;1077;18,74;18,74;18,74;0,044;201,627;
28/02/2005;18,74;1,00068184;41.511.883.797,99;1130;18,74;18,74;18,74;0,05;124,1;
25/02/2005;18,75;1,00068218;41.511.883.797,99;1040;18,75;18,75;18,75;0,039;194,707;
24/02/2005;18,75;1,00068218;41.511.883.797,99;1100;18,75;18,75;18,75;0,039;160,541;
23/02/2005;18,75;1,00068218;41.511.883.797,99;1119;18,74;18,75;18,75;0,046;390,103;
22/02/2005;18,75;1,00068218;41.511.883.797,99;1133;18,75;18,75;18,75;0,049;333,749;
21/02/2005;18,75;1,00068218;0;0;0;0;0;0;0;
18/02/2005;18,75;1,00068218;41.511.883.797,99;1143;18,75;18,75;18,75;0,044;214,115;
17/02/2005;18,75;1,00068218;41.511.883.797,99;1069;18,75;18,75;18,75;0,041;220,025;
16/02/2005;18,26;1,00066576;41.511.883.797,99;1115;18,26;18,26;18,26;0,085;458,258;
15/02/2005;18,26;1,00066576;41.511.883.797,99;1153;18,26;18,26;18,26;0,042;281,75;
14/02/2005;18,26;1,00066576;41.511.883.797,99;1166;18,26;18,26;18,26;0,046;100,77;
11/02/2005;18,26;1,00066576;41.511.883.797,99;1124;18,25;18,25;18,25;0,045;261,525;
10/02/2005;18,25;1,00066542;41.511.883.797,99;1165;18,25;18,25;18,25;0,046;184,211;
09/02/2005;18,25;1,00066542;41.511.883.797,99;902;18,25;18,25;18,25;0,036;137,925;
04/02/2005;18,25;1,00066542;41.511.883.797,99;949;18,25;18,25;18,25;0,035;203,874;
03/02/2005;18,25;1,00066542;41.511.883.797,99;1109;18,25;18,25;18,25;0,034;250,466;
02/02/2005;18,25;1,00066542;0;0;0;0;0;0;0;
01/02/2005;18,24;1,00066509;41.511.883.797,99;1130;18,24;18,24;18,24;0,04;246,669;
31/01/2005;18,24;1,00066509;41.511.883.797,99;1115;18,24;18,24;18,24;0,037;171,335;
28/01/2005;18,24;1,00066509;41.511.883.797,99;1091;18,24;18,24;18,24;0,035;144,722;
27/01/2005;18,24;1,00066509;41.511.883.797,99;1099;18,24;18,24;18,24;0,044;112,687;
26/01/2005;18,24;1,00066509;41.511.883.797,99;1076;18,24;18,24;18,24;0,038;112,177;
25/01/2005;18,24;1,00066509;41.511.883.797,99;794;18,24;18,24;18,24;0,049;110,79;
24/01/2005;18,24;1,00066509;41.511.883.797,99;729;18,25;18,24;18,24;0,101;84,668;
21/01/2005;18,24;1,00066509;41.511.883.797,99;1122;18,24;18,24;18,24;0,037;131,847;
20/01/2005;18,24;1,00066509;41.511.883.797,99;1097;18,24;18,24;18,24;0,041;147,038;
19/01/2005;17,75;1,00064860;41.511.883.797,99;1101;17,75;17,74;17,74;0,048;88,792;
18/01/2005;17,74;1,00064826;41.511.883.797,99;1103;17,74;17,74;17,74;0,041;258,97;
17/01/2005;17,74;1,00064826;41.511.883.797,99;1108;17,74;17,74;17,74;0,039;201,148;
14/01/2005;17,74;1,00064826;41.511.883.797,99;1075;17,74;17,74;17,74;0,045;30.568,514;
13/01/2005;17,74;1,00064826;41.511.883.797,99;1111;17,74;17,74;17,74;0,042;124,023;
12/01/2005;17,74;1,00064826;41.511.883.797,99;1093;17,74;17,74;17,74;0,039;110,96;
11/01/2005;17,74;1,00064826;41.511.883.797,99;1143;17,74;17,74;17,74;0,047;72,468;
10/01/2005;17,74;1,00064826;41.511.883.797,99;1082;17,74;17,74;17,74;0,04;130,98;
07/01/2005;17,74;1,00064826;41.511.883.797,99;1042;17,74;17,74;17,74;0,051;110,849;
06/01/2005;17,74;1,00064826;41.511.883.797,99;1075;17,74;17,74;17,74;0,049;100,952;
05/01/2005;17,74;1,00064826;41.511.883.797,99;1096;17,74;17,74;17,74;0,065;148,554;
04/01/2005;17,74;1,00064826;41.511.883.797,99;1063;17,74;17,74;17,74;0,049;150,537;
03/01/2005;17,74;1,00064826;41.511.883.797,99;1122;17,74;17,74;17,74;0,044;125,191;
31/12/2004;17,75;1,00064860;0;0;0;0;0;0;0;
30/12/2004;17,75;1,00064860;0;0;0;0;0;0;0;
29/12/2004;17,74;1,00064826;0;0;0;0;0;0;0;
28/12/2004;17,74;1,00064826;0;0;0;0;0;0;0;
27/12/2004;17,74;1,00064826;0;0;0;0;0;0;0;
24/12/2004;17,74;1,00064826;0;0;0;0;0;0;0;
23/12/2004;17,74;1,00064826;0;0;0;0;0;0;0;
22/12/2004;17,74;1,00064826;0;0;0;0;0;0;0;
21/12/2004;17,74;1,00064826;41.511.883.797,99;1062;17,74;17,74;17,74;0,056;131,829;
20/12/2004;17,74;1,00064826;41.511.883.797,99;1048;17,74;17,74;17,74;0,065;141,318;
17/12/2004;17,74;1,00064826;41.511.883.797,99;1081;17,74;17,74;17,74;0,053;108,252;
16/12/2004;17,74;1,00064826;41.511.883.797,99;1069;17,74;17,74;17,74;0,052;158,674;
15/12/2004;17,25;1,00063170;41.511.883.797,99;1085;17,25;17,24;17,24;0,054;122,803;
14/12/2004;17,24;1,00063136;41.511.883.797,99;1132;17,24;17,24;17,24;0,067;158,74;
13/12/2004;17,24;1,00063136;41.511.883.797,99;1129;17,24;17,24;17,24;0,051;83,593;
10/12/2004;17,24;1,00063136;41.511.883.797,99;1129;17,24;17,24;17,24;0,069;275,31;
09/12/2004;17,24;1,00063136;41.511.883.797,99;1155;17,24;17,24;17,24;0,066;51,629;
08/12/2004;17,24;1,00063136;41.511.883.797,99;1110;17,24;17,24;17,24;0,057;96,882;
07/12/2004;17,24;1,00063136;41.511.883.797,99;1090;17,24;17,24;17,24;0,049;100,449;
06/12/2004;17,24;1,00063136;41.511.883.797,99;1080;17,24;17,24;17,24;0,046;151,818;
03/12/2004;17,23;1,00063102;41.511.883.797,99;1074;17,23;17,23;17,23;0,056;96,423;
02/12/2004;17,23;1,00063102;0;0;0;0;0;0;0;
01/12/2004;17,23;1,00063102;41.511.883.797,99;1043;17,23;17,23;17,23;0,053;111,112;
30/11/2004;17,21;1,00063035;41.511.883.797,99;1147;17,2;17,21;17,21;0,075;72,295;
29/11/2004;17,22;1,00063068;41.511.883.797,99;1073;17,22;17,22;17,22;0,063;181,711;
26/11/2004;17,22;1,00063068;41.511.883.797,99;1075;17,22;17,22;17,22;0,072;105,486;
25/11/2004;17,23;1,00063102;41.511.883.797,99;1062;17,23;17,23;17,23;0,069;132,558;
24/11/2004;17,24;1,00063136;41.511.883.797,99;1106;17,24;17,24;17,24;0,065;133,738;
23/11/2004;17,23;1,00063102;41.511.883.797,99;1038;17,23;17,23;17,23;0,065;182,271;
22/11/2004;17,23;1,00063102;41.511.883.797,99;1053;17,23;17,23;17,23;0,062;110,584;
19/11/2004;17,24;1,00063136;41.511.883.797,99;1037;17,24;17,24;17,24;0,058;137,407;
18/11/2004;17,24;1,00063136;41.511.883.797,99;1071;17,24;17,24;17,24;0,05;173,097;
17/11/2004;16,74;1,00061439;41.511.883.797,99;1248;16,74;16,74;16,74;0,06;64,896;
16/11/2004;16,74;1,00061439;41.511.883.797,99;1227;16,74;16,74;16,74;0,061;5.077,917;
12/11/2004;16,74;1,00061439;0;0;0;0;0;0;0;
11/11/2004;16,74;1,00061439;41.511.883.797,99;1218;16,74;16,74;16,74;0,052;137,023;
10/11/2004;16,74;1,00061439;41.511.883.797,99;1196;16,74;16,74;16,74;0,05;150,636;
09/11/2004;16,74;1,00061439;41.511.883.797,99;1145;16,74;16,74;16,74;0,049;147,121;
08/11/2004;16,74;1,00061439;41.511.883.797,99;1170;16,74;16,74;16,74;0,043;195,184;
05/11/2004;16,73;1,00061405;41.511.883.797,99;1279;16,73;16,73;16,73;0,058;64,948;
04/11/2004;16,73;1,00061405;41.511.883.797,99;1180;16,73;16,73;16,73;0,068;348,085;
03/11/2004;16,73;1,00061405;41.511.883.797,99;1189;16,73;16,74;16,74;0,061;59,705;
01/11/2004;16,74;1,00061439;41.511.883.797,99;1079;16,74;16,74;16,74;0,038;94,087;
29/10/2004;16,74;1,00061439;41.511.883.797,99;1063;16,74;16,74;16,74;0,041;69,564;
28/10/2004;16,74;1,00061439;41.511.883.797,99;1176;16,74;16,74;16,74;0,045;165,993;
27/10/2004;16,74;1,00061439;41.511.883.797,99;1165;16,74;16,74;16,74;0,042;205,663;
26/10/2004;16,74;1,00061439;0;0;0;0;0;0;0;
25/10/2004;16,74;1,00061439;41.511.883.797,99;1172;16,73;16,74;16,74;0,07;58,454;
22/10/2004;16,74;1,00061439;41.511.883.797,99;1215;16,74;16,74;16,74;0,057;82,41;
21/10/2004;16,74;1,00061439;41.511.883.797,99;1165;16,74;16,74;16,74;0,058;89,595;
20/10/2004;16,24;1,00059735;41.511.883.797,99;1204;16,24;16,24;16,24;0,049;109,805;
19/10/2004;16,24;1,00059735;41.511.883.797,99;1166;16,24;16,24;16,24;0,051;106,313;
18/10/2004;16,24;1,00059735;41.511.883.797,99;1170;16,24;16,24;16,24;0,048;162,346;
15/10/2004;16,24;1,00059735;41.511.883.797,99;1175;16,24;16,24;16,24;0,046;143,99;
14/10/2004;16,24;1,00059735;41.511.883.797,99;1152;16,24;16,24;16,24;0,051;133,803;
13/10/2004;16,24;1,00059735;41.511.883.797,99;1154;16,23;16,23;16,23;0,045;157,22;
11/10/2004;16,24;1,00059735;41.511.883.797,99;1035;16,24;16,24;16,24;0,042;66,487;
08/10/2004;16,24;1,00059735;41.511.883.797,99;1030;16,23;16,23;16,23;0,044;57,856;
07/10/2004;16,23;1,00059701;41.511.883.797,99;1134;16,23;16,23;16,23;0,046;117,962;
06/10/2004;16,22;1,00059667;41.511.883.797,99;1159;16,22;16,21;16,21;0,047;112,903;
05/10/2004;16,2;1,00059598;41.511.883.797,99;1153;16,2;16,21;16,21;0,076;93,782;
04/10/2004;16,22;1,00059667;41.511.883.797,99;1105;16,21;16,23;16,23;0,084;96,47;
01/10/2004;16,23;1,00059701;41.511.883.797,99;1111;16,23;16,24;16,24;0,061;83,273;
30/09/2004;16,24;1,00059735;41.511.883.797,99;1167;16,24;16,24;16,24;0,055;37,565;
29/09/2004;16,23;1,00059701;41.511.883.797,99;1171;16,23;16,24;16,24;0,048;65,761;
28/09/2004;16,24;1,00059735;41.511.883.797,99;1161;16,23;16,24;16,24;0,047;89,467;
27/09/2004;16,24;1,00059735;41.511.883.797,99;1199;16,23;16,24;16,24;0,06;97,259;
24/09/2004;16,24;1,00059735;41.511.883.797,99;1189;16,23;16,24;16,24;0,057;103,514;
23/09/2004;16,24;1,00059735;41.511.883.797,99;1164;16,24;16,24;16,24;0,05;101,625;
22/09/2004;16,24;1,00059735;41.511.883.797,99;1144;16,23;16,24;16,24;0,05;75,594;
21/09/2004;16,24;1,00059735;41.511.883.797,99;1144;16,23;16,24;16,24;0,08;158,011;
20/09/2004;16,24;1,00059735;41.511.883.797,99;1176;16,23;16,24;16,24;0,053;72,706;
17/09/2004;16,23;1,00059701;41.511.883.797,99;1146;16,23;16,23;16,23;0,055;70,103;
16/09/2004;16,22;1,00059667;41.511.883.797,99;1162;16,22;16,23;16,23;0,058;57,983;
15/09/2004;15,97;1,00058811;41.511.883.797,99;1191;15,97;15,98;15,98;0,066;24,443;
14/09/2004;15,97;1,00058811;41.511.883.797,99;1184;15,97;15,97;15,97;0,208;595,256;
13/09/2004;15,95;1,00058743;41.511.883.797,99;1130;15,94;15,95;15,95;0,207;540,377;
10/09/2004;15,94;1,00058709;41.511.883.797,99;1141;15,93;15,94;15,94;0,064;30,432;
09/09/2004;15,93;1,00058674;41.511.883.797,99;1159;15,92;15,93;15,93;0,058;34,098;
08/09/2004;15,93;1,00058674;41.511.883.797,99;1186;15,92;15,93;15,93;0,056;33,316;
06/09/2004;15,92;1,00058640;41.511.883.797,99;1101;15,92;15,93;15,93;0,058;19,562;
03/09/2004;15,92;1,00058640;41.511.883.797,99;1087;15,92;15,93;15,93;0,056;25,434;
02/09/2004;15,92;1,00058640;41.511.883.797,99;1116;15,92;15,92;15,92;0,055;35,473;
01/09/2004;15,92;1,00058640;41.511.883.797,99;1142;15,91;15,92;15,92;0,052;32,316;
31/08/2004;15,91;1,00058606;0;0;0;0;0;0;0;
30/08/2004;15,91;1,00058606;0;0;0;0;0;0;0;
27/08/2004;15,88;1,00058503;0;0;0;0;0;0;0;
26/08/2004;15,86;1,00058435;0;0;0;0;0;0;0;
25/08/2004;15,84;1,00058366;0;0;0;0;0;0;0;
24/08/2004;15,83;1,00058332;0;0;0;0;0;0;0;
23/08/2004;15,84;1,00058366;0;0;0;0;0;0;0;
20/08/2004;15,85;1,00058400;0;0;0;0;0;0;0;
19/08/2004;15,86;1,00058435;0;0;0;0;0;0;0;
18/08/2004;15,87;1,00058469;0;0;0;0;0;0;0;
17/08/2004;15,88;1,00058503;62.792.152.885,22;1164;15,87;15,88;15,88;0,058;29,581;
16/08/2004;15,88;1,00058503;41.511.883.797,99;1171;15,88;15,88;15,88;0,057;33,7;
13/08/2004;15,88;1,00058503;41.511.883.797,99;1141;15,88;15,88;15,88;0,056;38,66;
12/08/2004;15,88;1,00058503;41.511.883.797,99;1110;15,87;15,88;15,88;0,055;39,981;
11/08/2004;15,88;1,00058503;41.511.883.797,99;1094;15,87;15,88;15,88;0,057;40,021;
10/08/2004;15,87;1,00058469;0;0;0;0;0;0;0;
09/08/2004;15,86;1,00058435;0;0;0;0;0;0;0;
06/08/2004;15,86;1,00058435;0;0;0;0;0;0;0;
05/08/2004;15,84;1,00058366;0;0;0;0;0;0;0;
04/08/2004;15,83;1,00058332;0;0;0;0;0;0;0;
03/08/2004;15,82;1,00058298;0;0;0;0;0;0;0;
02/08/2004;15,82;1,00058298;0;0;0;0;0;0;0;
30/07/2004;15,82;1,00058298;41.511.883.797,99;1101;15,81;15,82;15,82;0,067;14,375;
29/07/2004;15,78;1,00058160;41.511.883.797,99;1114;15,78;15,78;15,78;0,067;12,119;
28/07/2004;15,76;1,00058092;41.511.883.797,99;1105;15,76;15,76;15,76;0,052;44,051;
27/07/2004;15,75;1,00058058;41.511.883.797,99;1120;15,75;15,76;15,76;0,053;56,09;
26/07/2004;15,75;1,00058058;41.511.883.797,99;1058;15,75;15,76;15,76;0,054;49,807;
23/07/2004;15,75;1,00058058;0;0;0;0;0;0;0;
22/07/2004;15,75;1,00058058;41.511.883.797,99;1051;15,75;15,76;15,76;0,055;42,508;
21/07/2004;15,75;1,00058058;41.511.883.797,99;1059;15,75;15,76;15,76;0,054;46,293;
20/07/2004;15,76;1,00058092;41.511.883.797,99;1046;15,76;15,77;15,77;0,054;42,736;
19/07/2004;15,76;1,00058092;41.511.883.797,99;1075;15,76;15,77;15,77;0,053;48,286;
16/07/2004;15,76;1,00058092;41.511.883.797,99;1045;15,76;15,77;15,77;0,055;49,907;
15/07/2004;15,77;1,00058126;41.511.883.797,99;1068;15,76;15,77;15,77;0,057;31,593;
14/07/2004;15,76;1,00058092;41.511.883.797,99;1011;15,76;15,78;15,78;0,059;36,005;
13/07/2004;15,78;1,00058160;41.511.883.797,99;1123;15,78;15,79;15,79;0,052;44,733;
12/07/2004;15,78;1,00058160;41.511.883.797,99;1045;15,78;15,78;15,78;0,051;48,171;
09/07/2004;15,77;1,00058126;41.511.883.797,99;584;15,77;15,78;15,78;0,063;45,891;
08/07/2004;15,77;1,00058126;41.511.883.797,99;583;15,76;15,78;15,79;0,072;23,251;
07/07/2004;15,79;1,00058195;41.511.883.797,99;1080;15,78;15,8;15,8;0,068;28,465;
06/07/2004;15,8;1,00058229;41.511.883.797,99;1092;15,81;15,8;15,8;0,17;829,789;
05/07/2004;15,8;1,00058229;41.511.883.797,99;1064;15,79;15,8;15,8;0,18;665,772;
02/07/2004;15,81;1,00058263;41.511.883.797,99;1011;15,8;15,8;15,8;0,076;27,884;
01/07/2004;15,8;1,00058229;41.511.883.797,99;1108;15,8;15,8;15,8;0,077;29,43;
30/06/2004;15,8;1,00058229;0;0;0;0;0;0;0;
29/06/2004;15,81;1,00058263;0;0;0;0;0;0;0;
28/06/2004;15,81;1,00058263;0;0;0;0;0;0;0;
25/06/2004;15,8;1,00058229;0;0;0;0;0;0;0;
24/06/2004;15,79;1,00058195;0;0;0;0;0;0;0;
23/06/2004;15,79;1,00058195;0;0;0;0;0;0;0;
22/06/2004;15,82;1,00058298;0;0;0;0;0;0;0;
21/06/2004;15,81;1,00058263;0;0;0;0;0;0;0;
18/06/2004;15,79;1,00058195;0;0;0;0;0;0;0;
17/06/2004;15,79;1,00058195;0;0;0;0;0;0;0;
16/06/2004;15,8;1,00058229;0;0;0;0;0;0;0;
15/06/2004;15,82;1,00058298;0;0;0;0;0;0;0;
14/06/2004;15,8;1,00058229;0;0;0;0;0;0;0;
11/06/2004;15,79;1,00058195;0;0;0;0;0;0;0;
09/06/2004;15,82;1,00058298;0;0;0;0;0;0;0;
08/06/2004;15,84;1,00058366;0;0;0;0;0;0;0;
07/06/2004;15,82;1,00058298;0;0;0;0;0;0;0;
04/06/2004;15,79;1,00058195;0;0;0;0;0;0;0;
03/06/2004;15,76;1,00058092;0;0;0;0;0;0;0;
02/06/2004;15,75;1,00058058;0;0;0;0;0;0;0;
01/06/2004;15,78;1,00058160;0;0;0;0;0;0;0;
31/05/2004;15,78;1,00058160;0;0;0;0;0;0;0;
28/05/2004;15,78;1,00058160;0;0;0;0;0;0;0;
27/05/2004;15,79;1,00058195;0;0;0;0;0;0;0;
26/05/2004;15,8;1,00058229;0;0;0;0;0;0;0;
25/05/2004;15,79;1,00058195;0;0;0;0;0;0;0;
24/05/2004;15,8;1,00058229;0;0;0;0;0;0;0;
21/05/2004;15,81;1,00058263;0;0;0;0;0;0;0;
20/05/2004;15,77;1,00058126;0;0;0;0;0;0;0;
19/05/2004;15,73;1,00057989;0;0;0;0;0;0;0;
18/05/2004;15,75;1,00058058;0;0;0;0;0;0;0;
17/05/2004;15,76;1,00058092;0;0;0;0;0;0;0;
14/05/2004;15,77;1,00058126;0;0;0;0;0;0;0;
13/05/2004;15,74;1,00058023;0;0;0;0;0;0;0;
12/05/2004;15,73;1,00057989;0;0;0;0;0;0;0;
11/05/2004;15,74;1,00058023;0;0;0;0;0;0;0;
10/05/2004;15,75;1,00058058;0;0;0;0;0;0;0;
07/05/2004;15,76;1,00058092;0;0;0;0;0;0;0;
06/05/2004;15,77;1,00058126;0;0;0;0;0;0;0;
05/05/2004;15,78;1,00058160;0;0;0;0;0;0;0;
04/05/2004;15,79;1,00058195;0;0;0;0;0;0;0;
03/05/2004;15,79;1,00058195;0;0;0;0;0;0;0;
30/04/2004;15,8;1,00058229;0;0;0;0;0;0;0;
29/04/2004;15,8;1,00058229;0;0;0;0;0;0;0;
28/04/2004;15,82;1,00058298;0;0;0;0;0;0;0;
27/04/2004;15,83;1,00058332;0;0;0;0;0;0;0;
26/04/2004;15,84;1,00058366;0;0;0;0;0;0;0;
23/04/2004;15,85;1,00058400;0;0;0;0;0;0;0;
22/04/2004;15,86;1,00058435;0;0;0;0;0;0;0;
20/04/2004;15,88;1,00058503;0;0;0;0;0;0;0;
19/04/2004;15,88;1,00058503;0;0;0;0;0;0;0;
16/04/2004;15,86;1,00058435;0;0;0;0;0;0;0;
15/04/2004;15,86;1,00058435;0;0;0;0;0;0;0;
14/04/2004;16,06;1,00059119;0;0;0;0;0;0;0;
13/04/2004;16,08;1,00059188;0;0;0;0;0;0;0;
12/04/2004;16,09;1,00059222;0;0;0;0;0;0;0;
08/04/2004;16,09;1,00059222;0;0;0;0;0;0;0;
07/04/2004;16,1;1,00059256;0;0;0;0;0;0;0;
06/04/2004;16,1;1,00059256;0;0;0;0;0;0;0;
05/04/2004;16,11;1,00059291;0;0;0;0;0;0;0;
02/04/2004;16,11;1,00059291;0;0;0;0;0;0;0;
01/04/2004;16,1;1,00059256;0;0;0;0;0;0;0;
31/03/2004;16,11;1,00059291;41.511.883.797,99;1012;16,1;16,1;16,1;0,05;32,06;
30/03/2004;16,07;1,00059154;41.511.883.797,99;996;16,06;16,07;16,08;0,043;62,153;
29/03/2004;16,09;1,00059222;41.511.883.797,99;1032;16,09;16,1;16,1;0,045;96,045;
26/03/2004;16,11;1,00059291;41.511.883.797,99;978;16,11;16,12;16,12;0,049;51,044;
25/03/2004;16,1;1,00059256;41.511.883.797,99;1012;16,09;16,1;16,1;0,044;56,107;
24/03/2004;16,11;1,00059291;41.511.883.797,99;990;16,11;16,12;16,12;0,049;55,144;
23/03/2004;16,12;1,00059325;41.511.883.797,99;1001;16,12;16,13;16,13;0,047;32,999;
22/03/2004;16,09;1,00059222;41.511.883.797,99;996;16,09;16,09;16,09;0,045;27,671;
19/03/2004;16,05;1,00059085;41.511.883.797,99;979;16,05;16,05;16,05;0,048;30,995;
18/03/2004;16,02;1,00058983;41.511.883.797,99;949;16,02;16,01;16,03;0,052;33,671;
17/03/2004;16,23;1,00059701;0;0;0;0;0;0;0;
16/03/2004;16,24;1,00059735;47.147.124.619,56;962;16,24;16,25;16,25;0,035;69,878;
15/03/2004;16,25;1,00059769;41.511.883.797,99;989;16,25;16,26;16,26;0,034;91,869;
12/03/2004;16,26;1,00059803;41.511.883.797,99;958;16,26;16,26;16,27;0,036;96,747;
11/03/2004;16,27;1,00059837;41.511.883.797,99;977;16,27;16,28;16,28;0,038;180,5;
10/03/2004;16,28;1,00059871;41.511.883.797,99;997;16,28;16,29;16,29;0,042;126,387;
09/03/2004;16,29;1,00059906;41.511.883.797,99;1011;16,29;16,3;16,3;0,04;144,344;
08/03/2004;16,29;1,00059906;0;0;0;0;0;0;0;
05/03/2004;16,3;1,00059940;41.511.883.797,99;1011;16,29;16,3;16,31;0,048;219,398;
04/03/2004;16,27;1,00059837;41.511.883.797,99;990;16,27;16,27;16,28;0,044;114,085;
03/03/2004;16,28;1,00059871;41.511.883.797,99;1000;16,27;16,29;16,29;0,049;92,374;
02/03/2004;16,29;1,00059906;41.511.883.797,99;979;16,29;16,3;16,3;0,045;406,633;
01/03/2004;16,29;1,00059906;41.511.883.797,99;1037;16,29;16,3;16,3;0,039;200,249;
27/02/2004;16,3;1,00059940;41.511.883.797,99;985;16,3;16,3;16,31;0,04;189,287;
26/02/2004;16,31;1,00059974;41.511.883.797,99;998;16,31;16,3;16,32;0,048;132,088;
25/02/2004;16,32;1,00060008;41.511.883.797,99;664;16,31;16,31;16,33;0,053;16,509;
20/02/2004;16,32;1,00060008;41.511.883.797,99;608;16,31;16,31;16,34;0,06;40,758;
19/02/2004;16,33;1,00060042;41.511.883.797,99;960;16,32;16,33;16,34;0,063;201,441;
18/02/2004;16,33;1,00060042;41.511.883.797,99;998;16,32;16,34;16,34;0,056;73,219;
17/02/2004;16,33;1,00060042;41.511.883.797,99;997;16,32;16,34;16,34;0,051;93,006;
16/02/2004;16,33;1,00060042;41.511.883.797,99;988;16,32;16,34;16,34;0,047;102,765;
13/02/2004;16,32;1,00060008;41.511.883.797,99;1018;16,32;16,33;16,33;0,047;103,917;
12/02/2004;16,29;1,00059906;41.511.883.797,99;1049;16,29;16,3;16,3;0,055;32,282;
11/02/2004;16,27;1,00059837;41.511.883.797,99;1062;16,26;16,26;16,26;0,061;32,036;
10/02/2004;16,26;1,00059803;41.511.883.797,99;1053;16,26;16,26;16,26;0,056;45,189;
09/02/2004;16,27;1,00059837;41.511.883.797,99;1051;16,26;16,27;16,27;0,051;71,184;
06/02/2004;16,27;1,00059837;41.511.883.797,99;1003;16,26;16,28;16,28;0,046;117,393;
05/02/2004;16,28;1,00059871;41.511.883.797,99;1025;16,27;16,29;16,29;0,051;101,889;
04/02/2004;16,28;1,00059871;41.511.883.797,99;1032;16,28;16,29;16,29;0,054;229,355;
03/02/2004;16,29;1,00059906;41.511.883.797,99;1005;16,28;16,3;16,3;0,057;72,025;
02/02/2004;16,29;1,00059906;0;0;0;0;0;0;0;
30/01/2004;16,29;1,00059906;41.511.883.797,99;1025;16,28;16,31;16,31;0,064;49,505;
29/01/2004;16,3;1,00059940;41.511.883.797,99;968;16,29;16,31;16,32;0,064;52,472;
28/01/2004;16,32;1,00060008;41.511.883.797,99;973;16,3;16,32;16,33;0,066;50,682;
27/01/2004;16,32;1,00060008;41.511.883.797,99;1021;16,34;16,33;16,34;0,242;59,277;
26/01/2004;16,33;1,00060042;41.511.883.797,99;989;16,32;16,34;16,35;0,092;86,969;
23/01/2004;16,33;1,00060042;41.511.883.797,99;998;16,32;16,34;16,35;0,072;46,926;
22/01/2004;16,33;1,00060042;41.511.883.797,99;1004;16,32;16,34;16,35;0,081;31,335;
21/01/2004;16,28;1,00059871;41.511.883.797,99;961;16,27;16,3;16,31;0,075;41,048;
20/01/2004;16,3;1,00059940;41.511.883.797,99;1006;16,29;16,31;16,31;0,068;44,121;
19/01/2004;16,3;1,00059940;0;0;0;0;0;0;0;
16/01/2004;16,3;1,00059940;41.511.883.797,99;1041;16,29;16,31;16,31;0,067;42,519;
15/01/2004;16,31;1,00059974;41.511.883.797,99;1051;16,29;16,32;16,32;0,066;54,458;
14/01/2004;16,31;1,00059974;41.511.883.797,99;1022;16,3;16,33;16,33;0,074;61,598;
13/01/2004;16,32;1,00060008;41.511.883.797,99;1016;16,31;16,33;16,34;0,071;41,586;
12/01/2004;16,32;1,00060008;41.511.883.797,99;1042;16,31;16,34;16,34;0,072;45,426;
09/01/2004;16,32;1,00060008;41.511.883.797,99;1046;16,31;16,34;16,34;0,066;44,706;
08/01/2004;16,33;1,00060042;41.511.883.797,99;1052;16,32;16,34;16,34;0,063;57,809;
07/01/2004;16,33;1,00060042;41.511.883.797,99;988;16,32;16,34;16,35;0,069;42,787;
06/01/2004;16,34;1,00060076;41.511.883.797,99;1037;16,33;16,35;16,35;0,065;50,205;
05/01/2004;16,34;1,00060076;41.511.883.797,99;1055;16,33;16,35;16,35;0,065;45,629;
02/01/2004;16,34;1,00060076;41.511.883.797,99;991;16,32;16,35;16,35;0,07;48,943;
31/12/2003;16,33;1,00060042;0;0;0;0;0;0;0;
30/12/2003;16,33;1,00060042;41.511.883.797,99;899;16,33;16,35;16,35;0,084;33,582;
29/12/2003;16,34;1,00060076;41.511.883.797,99;1004;16,33;16,35;16,35;0,062;66,246;
26/12/2003;16,34;1,00060076;41.511.883.797,99;971;16,33;16,35;16,35;0,061;85,3;
24/12/2003;16,34;1,00060076;41.511.883.797,99;462;16,33;16,34;16,35;0,039;30,885;
23/12/2003;16,34;1,00060076;41.511.883.797,99;491;16,34;16,35;16,35;0,055;31,821;
22/12/2003;16,34;1,00060076;41.511.883.797,99;1020;16,34;16,35;16,35;0,064;72,945;
19/12/2003;16,34;1,00060076;41.511.883.797,99;1080;16,34;16,35;16,35;0,078;147,077;
18/12/2003;16,3;1,00059940;41.511.883.797,99;1100;16,29;16,3;16,3;0,05;109,217;
17/12/2003;17,27;1,00063238;41.511.883.797,99;972;17,26;17,28;17,28;0,066;256,362;
16/12/2003;17,29;1,00063305;41.511.883.797,99;1052;17,28;17,29;17,29;0,051;225,933;
15/12/2003;17,29;1,00063305;41.511.883.797,99;1082;17,29;17,29;17,29;0,052;184,586;
12/12/2003;17,29;1,00063305;41.511.883.797,99;1047;17,29;17,3;17,3;0,05;158,603;
11/12/2003;17,3;1,00063339;41.511.883.797,99;991;17,3;17,31;17,31;0,052;179,156;
10/12/2003;17,31;1,00063373;41.511.883.797,99;1057;17,31;17,32;17,32;0,056;149,926;
