Taxa Selic - Dados diários;Filtros aplicados: Data inicial: 04/01/2010 / Data final: 02/01/2020.;;;;;;;;;
Data;Taxa (% a.a.);Fator diário;Financeiro (R$);Operações;Média;Mediana;Moda;Desvio padrão;Índice de curtose;
12/06/2012;8,39;1,00031976;205.322.799.780,37;1132;8,39;8,38;8,39;0,024;293,75;
11/06/2012;8,39;1,00031976;210.689.460.897,56;1140;8,39;8,39;8,39;0,018;310,266;
08/06/2012;8,39;1,00031976;211.407.264.984,65;1142;8,39;8,38;8,39;0,024;574,577;
06/06/2012;8,39;1,00031976;205.489.668.607,21;1124;8,39;8,38;8,39;0,017;558,782;
05/06/2012;8,39;1,00031976;208.640.788.596,72;1130;8,39;8,39;8,39;0,02;462,566;
04/06/2012;8,39;1,00031976;209.499.180.065,73;1084;8,39;8,39;8,39;0,019;508,992;
01/06/2012;8,39;1,00031976;222.676.064.557,02;1110;8,39;8,39;8,39;0,03;534,145;
31/05/2012;8,39;1,00031976;216.053.769.014,62;1085;8,38;8,39;8,39;0,029;414,831;
30/05/2012;8,88;1,00033766;204.389.387.023;1149;8,87;8,88;8,88;0,039;261,106;
29/05/2012;8,89;1,00033803;199.893.563.745,67;1131;8,88;8,89;8,89;0,03;332,472;
28/05/2012;8,89;1,00033803;204.528.198.835,68;1111;8,89;8,89;8,89;0,023;418,858;
25/05/2012;8,89;1,00033803;224.176.429.036,75;1132;8,89;8,89;8,89;0,025;372,43;
24/05/2012;8,89;1,00033803;213.667.409.315,34;1138;8,89;8,89;8,89;0,021;308,626;
23/05/2012;8,89;1,00033803;216.605.407.956,23;1173;8,89;8,89;8,89;0,024;324,792;
22/05/2012;8,89;1,00033803;209.774.759.948,53;1185;8,88;8,89;8,89;0,025;132,42;
21/05/2012;8,89;1,00033803;217.139.972.877,06;1157;8,89;8,89;8,89;0,024;354,375;
18/05/2012;8,89;1,00033803;234.835.789.006,69;1074;8,89;8,89;8,89;0,024;388,846;
17/05/2012;8,89;1,00033803;233.845.456.617,41;1054;8,89;8,89;8,89;0,023;126,459;
16/05/2012;8,89;1,00033803;232.708.137.220,91;1077;8,88;8,89;8,89;0,027;145,211;
15/05/2012;8,89;1,00033803;227.941.206.012,34;1111;8,88;8,89;8,89;0,034;136,865;
14/05/2012;8,89;1,00033803;228.685.256.558,94;1076;8,89;8,89;8,89;0,029;205,355;
11/05/2012;8,9;1,00033839;223.348.659.713,27;1140;8,89;8,89;8,9;0,03;127,515;
10/05/2012;8,9;1,00033839;233.520.854.583,31;1066;8,89;8,9;8,9;0,025;118,38;
09/05/2012;8,9;1,00033839;232.350.544.250,24;1068;8,89;8,89;8,9;0,027;152,067;
08/05/2012;8,9;1,00033839;210.821.828.852,7;1100;8,89;8,9;8,9;0,026;146,089;
07/05/2012;8,9;1,00033839;221.806.025.241,31;1162;8,89;8,9;8,9;0,039;115,148;
04/05/2012;8,9;1,00033839;238.652.232.431,42;1109;8,9;8,9;8,9;0,023;349,278;
03/05/2012;8,9;1,00033839;236.871.132.741,95;1051;8,9;8,9;8,9;0,022;279,136;
02/05/2012;8,9;1,00033839;231.806.210.353,74;1096;8,89;8,9;8,9;0,025;133,993;
30/04/2012;8,9;1,00033839;246.929.642.771,04;1057;8,9;8,9;8,9;0,026;326,808;
27/04/2012;8,9;1,00033839;245.289.030.511,57;1019;8,89;8,9;8,9;0,035;268,424;
26/04/2012;8,9;1,00033839;250.933.335.661,87;1041;8,9;8,9;8,9;0,025;148,864;
25/04/2012;8,9;1,00033839;256.813.842.488,87;1053;8,9;8,9;8,9;0,026;86,04;
24/04/2012;8,9;1,00033839;247.627.139.427,34;1102;8,89;8,9;8,9;0,024;293,082;
23/04/2012;8,9;1,00033839;245.741.686.833,76;996;8,89;8,9;8,9;0,026;272,036;
20/04/2012;8,9;1,00033839;280.368.819.268,67;1018;8,89;8,9;8,9;0,033;312,534;
19/04/2012;8,9;1,00033839;280.372.373.071,09;1020;8,9;8,9;8,9;0,039;231,972;
18/04/2012;9,65;1,00036564;226.539.000.960,44;1173;9,64;9,64;9,65;0,063;121,073;
17/04/2012;9,65;1,00036564;222.331.184.684,88;1191;9,64;9,65;9,65;0,034;289,342;
16/04/2012;9,65;1,00036564;222.455.100.737,47;1139;9,64;9,65;9,65;0,028;417,346;
13/04/2012;9,65;1,00036564;220.632.041.906,31;1109;9,64;9,65;9,65;0,025;206,649;
12/04/2012;9,65;1,00036564;221.528.125.511,64;1108;9,64;9,65;9,65;0,023;175,15;
11/04/2012;9,65;1,00036564;221.543.136.808,65;1049;9,65;9,65;9,65;0,024;402,703;
10/04/2012;9,65;1,00036564;217.491.803.104,29;1108;9,64;9,65;9,65;0,038;1.120,508;
09/04/2012;9,65;1,00036564;212.626.519.610,31;1075;9,64;9,65;9,65;0,024;213,503;
05/04/2012;9,65;1,00036564;211.130.913.304,53;1060;9,65;9,65;9,65;0,021;315,713;
04/04/2012;9,65;1,00036564;213.830.525.582,32;1095;9,65;9,65;9,65;0,022;147,512;
03/04/2012;9,65;1,00036564;213.753.665.475,94;1071;9,64;9,65;9,65;0,023;146,067;
02/04/2012;9,65;1,00036564;214.582.536.707,49;1050;9,65;9,65;9,65;0,023;315,022;
30/03/2012;9,65;1,00036564;201.652.851.516,39;1103;9,64;9,65;9,65;0,031;287,475;
29/03/2012;9,65;1,00036564;222.204.090.913,41;1036;9,65;9,65;9,65;0,023;107,939;
28/03/2012;9,65;1,00036564;228.511.613.687,42;1048;9,65;9,65;9,65;0,029;526,108;
27/03/2012;9,65;1,00036564;222.560.749.122,47;1102;9,65;9,65;9,65;0,028;365,416;
26/03/2012;9,65;1,00036564;228.136.125.061,97;1077;9,65;9,65;9,65;0,024;428,356;
23/03/2012;9,65;1,00036564;237.724.236.842,9;1044;9,65;9,65;9,65;0,027;224,502;
22/03/2012;9,65;1,00036564;242.944.703.215,17;1048;9,65;9,65;9,65;0,028;535,434;
21/03/2012;9,65;1,00036564;243.688.834.250,03;1033;9,65;9,65;9,65;0,022;179,16;
20/03/2012;9,65;1,00036564;251.150.975.739,35;1057;9,65;9,65;9,65;0,023;150,392;
19/03/2012;9,65;1,00036564;246.674.156.881,77;1021;9,65;9,65;9,65;0,032;343,628;
16/03/2012;9,65;1,00036564;253.297.412.329,81;1065;9,65;9,65;9,65;0,026;154,366;
15/03/2012;9,65;1,00036564;255.970.284.491,09;1080;9,63;9,65;9,65;0,331;673,273;
14/03/2012;9,65;1,00036564;249.676.811.273,18;1094;9,64;9,65;9,65;0,028;180,575;
13/03/2012;9,65;1,00036564;253.337.025.353,47;1154;9,64;9,65;9,65;0,027;149,153;
12/03/2012;9,65;1,00036564;255.508.487.867,42;1000;9,65;9,65;9,65;0,023;251,996;
09/03/2012;9,65;1,00036564;280.792.447.452,05;1029;9,65;9,65;9,65;0,021;237,824;
08/03/2012;9,65;1,00036564;285.930.717.622,81;1026;9,65;9,65;9,65;0,029;347,64;
07/03/2012;10,4;1,00039270;289.179.531.963,55;1064;10,39;10,4;10,4;0,059;161,166;
06/03/2012;10,4;1,00039270;237.954.140.905,11;1100;10,39;10,4;10,4;0,031;372,013;
05/03/2012;10,4;1,00039270;242.475.298.981;1085;10,4;10,4;10,4;0,024;473,033;
02/03/2012;10,4;1,00039270;239.548.557.391,66;1068;10,4;10,4;10,4;0,022;445,235;
01/03/2012;10,4;1,00039270;235.565.698.044,97;1124;10,4;10,4;10,4;0,028;416,554;
29/02/2012;10,4;1,00039270;230.414.030.379,1;1121;10,4;10,4;10,4;0,025;402,713;
28/02/2012;10,4;1,00039270;231.817.357.127,19;1105;10,4;10,4;10,4;0,021;253,367;
27/02/2012;10,4;1,00039270;234.284.287.615,51;1109;10,4;10,4;10,4;0,033;2.949,224;
24/02/2012;10,4;1,00039270;227.182.387.904,41;1095;10,4;10,4;10,4;0,022;333,298;
23/02/2012;10,4;1,00039270;220.293.234.370,45;1252;10,39;10,4;10,4;0,026;160,653;
22/02/2012;10,4;1,00039270;215.577.248.678,61;1136;10,4;10,4;10,4;0,023;536,195;
17/02/2012;10,4;1,00039270;239.341.598.145,05;1094;10,4;10,4;10,4;0,019;376,831;
16/02/2012;10,4;1,00039270;247.871.448.129,92;1071;10,4;10,4;10,4;0,019;391,838;
15/02/2012;10,4;1,00039270;253.127.519.892,36;1064;10,4;10,4;10,4;0,019;557,132;
14/02/2012;10,4;1,00039270;231.122.999.911,24;1092;10,4;10,4;10,4;0,019;455,392;
13/02/2012;10,4;1,00039270;234.962.935.395,43;1114;10,4;10,4;10,4;0,02;576,68;
10/02/2012;10,4;1,00039270;247.928.171.481,51;1029;10,4;10,4;10,4;0,017;432,53;
09/02/2012;10,4;1,00039270;245.253.551.125,61;1063;10,4;10,4;10,4;0,018;436,734;
08/02/2012;10,4;1,00039270;235.049.567.785,29;1124;10,4;10,4;10,4;0,018;428,206;
07/02/2012;10,4;1,00039270;230.853.475.652,68;1064;10,4;10,4;10,4;0,02;413,13;
06/02/2012;10,4;1,00039270;233.224.360.104,03;1061;10,4;10,4;10,4;0,02;444,469;
03/02/2012;10,4;1,00039270;238.241.733.800,04;1080;10,4;10,4;10,4;0,34;1.385,305;
02/02/2012;10,4;1,00039270;238.702.838.592,03;1152;10,4;10,4;10,4;0,024;407,592;
01/02/2012;10,4;1,00039270;232.162.236.189,44;1138;10,39;10,4;10,4;0,03;425,501;
31/01/2012;10,4;1,00039270;232.529.373.173,15;1083;10,4;10,4;10,4;0,024;375,723;
30/01/2012;10,4;1,00039270;242.049.638.251,87;1080;10,4;10,4;10,4;0,027;585,358;
27/01/2012;10,4;1,00039270;254.744.542.626,41;1058;10,4;10,4;10,4;0,021;469,553;
26/01/2012;10,4;1,00039270;248.667.089.292,52;1098;10,4;10,39;10,4;0,019;270,377;
25/01/2012;10,4;1,00039270;228.406.670.806,05;789;10,4;10,4;10,4;0,014;814,505;
24/01/2012;10,4;1,00039270;231.075.616.556,33;834;10,4;10,4;10,4;0,016;1.169,254;
23/01/2012;10,4;1,00039270;264.888.722.959,54;1019;10,4;10,4;10,4;0,02;331,005;
20/01/2012;10,4;1,00039270;288.602.382.267,31;1039;10,4;10,4;10,4;0,028;265,394;
19/01/2012;10,4;1,00039270;291.342.565.214,93;1019;10,4;10,4;10,4;0,036;184,041;
18/01/2012;10,9;1,00041063;275.785.765.318,96;1359;10,89;10,9;10,9;0,06;192,003;
17/01/2012;10,9;1,00041063;261.504.007.272,71;1290;10,89;10,9;10,9;0,045;621,434;
16/01/2012;10,9;1,00041063;275.891.042.563,43;1358;10,9;10,9;10,9;0,024;644,464;
13/01/2012;10,9;1,00041063;281.496.767.910,38;1271;10,9;10,9;10,9;0,022;837,539;
12/01/2012;10,9;1,00041063;280.551.732.590,16;1243;10,9;10,9;10,9;0,023;524,921;
11/01/2012;10,9;1,00041063;279.378.189.690,65;1123;10,9;10,9;10,9;0,022;640,397;
10/01/2012;10,9;1,00041063;270.910.249.709,48;1277;10,9;10,9;10,9;0,023;624,821;
09/01/2012;10,9;1,00041063;277.132.093.412,3;1155;10,9;10,9;10,9;0,021;663,548;
06/01/2012;10,9;1,00041063;288.885.834.611,56;1114;10,9;10,9;10,9;0,023;702,859;
05/01/2012;10,9;1,00041063;290.582.529.720,41;1032;10,9;10,9;10,9;0,021;750,534;
04/01/2012;10,9;1,00041063;288.440.296.863,16;1063;10,9;10,9;10,9;0,023;668,09;
03/01/2012;10,9;1,00041063;299.367.617.854,21;1064;10,9;10,9;10,9;0,022;753,725;
02/01/2012;10,9;1,00041063;284.350.620.848,96;1057;10,9;10,89;10,9;0,028;512,961;
30/12/2011;10,91;1,00041099;108.889.864.132,94;289;10,91;10,9;10,9;0,044;46,458;
29/12/2011;10,9;1,00041063;109.560.590.846,88;210;10,9;10,9;10,9;0,037;380,089;
28/12/2011;10,9;1,00041063;214.652.527.565,58;1167;10,9;10,9;10,9;0,033;337,915;
27/12/2011;10,9;1,00041063;195.043.263.840,19;1392;10,89;10,9;10,9;0,042;244,862;
26/12/2011;10,9;1,00041063;190.768.597.255,51;1224;10,9;10,9;10,9;0,029;500,095;
23/12/2011;10,9;1,00041063;205.817.327.682,4;1361;10,9;10,9;10,9;0,026;540,247;
22/12/2011;10,9;1,00041063;212.573.959.818,8;1362;10,9;10,9;10,9;0,025;633,89;
21/12/2011;10,9;1,00041063;213.133.203.817,85;1338;10,9;10,9;10,9;0,023;577,087;
20/12/2011;10,9;1,00041063;211.420.647.695,51;1410;10,9;10,9;10,9;0,026;564,391;
19/12/2011;10,9;1,00041063;227.409.582.025,55;1234;10,9;10,9;10,9;0,022;739,397;
16/12/2011;10,9;1,00041063;227.714.295.485,84;1273;10,9;10,9;10,9;0,028;561,315;
15/12/2011;10,9;1,00041063;223.387.457.245,3;1248;10,9;10,9;10,9;0,027;593,689;
14/12/2011;10,9;1,00041063;218.187.653.009,24;1261;10,9;10,9;10,9;0,025;620,428;
13/12/2011;10,9;1,00041063;222.967.997.222,36;1186;10,9;10,9;10,9;0,026;656,241;
12/12/2011;10,9;1,00041063;215.453.932.917,17;1148;10,9;10,9;10,9;0,028;536,529;
09/12/2011;10,9;1,00041063;219.998.111.430,99;1108;10,9;10,9;10,9;0,027;612,132;
08/12/2011;10,9;1,00041063;221.515.573.035,38;1081;10,9;10,9;10,9;0,024;627,54;
07/12/2011;10,9;1,00041063;216.591.426.750,52;1092;10,9;10,9;10,9;0,029;872,872;
06/12/2011;10,9;1,00041063;209.811.805.270,89;1102;10,9;10,9;10,9;0,025;597,916;
05/12/2011;10,9;1,00041063;221.345.402.584,19;1061;10,9;10,9;10,9;0,027;662,269;
02/12/2011;10,9;1,00041063;229.999.302.356,18;1091;10,9;10,9;10,9;0,024;716,812;
01/12/2011;10,9;1,00041063;227.522.223.114,86;1117;10,9;10,9;10,9;0,023;743,145;
30/11/2011;11,4;1,00042849;159.376.706.305,04;1149;11,39;11,4;11,4;0,029;542,458;
29/11/2011;11,4;1,00042849;192.552.278.551,23;1164;11,4;11,4;11,4;0,028;665,007;
28/11/2011;11,4;1,00042849;188.968.387.004,84;1342;11,39;11,4;11,4;0,028;688,479;
25/11/2011;11,4;1,00042849;192.592.440.747,66;1147;11,4;11,4;11,4;0,037;257,04;
24/11/2011;11,4;1,00042849;193.994.934.380,89;1287;11,4;11,4;11,4;0,029;615,775;
23/11/2011;11,4;1,00042849;194.455.833.400,57;1296;11,4;11,4;11,4;0,025;747,206;
22/11/2011;11,4;1,00042849;198.206.484.480,03;1322;11,4;11,4;11,4;0,027;958,717;
21/11/2011;11,4;1,00042849;205.641.376.516,17;1122;11,4;11,4;11,4;0,096;10.212,188;
18/11/2011;11,4;1,00042849;208.037.765.900,14;1037;11,39;11,4;11,4;0,094;10.604,034;
17/11/2011;11,4;1,00042849;216.021.895.556,68;1036;11,4;11,4;11,4;0,024;642,355;
16/11/2011;11,4;1,00042849;208.140.472.736,3;1046;11,39;11,4;11,4;0,027;649,397;
14/11/2011;11,4;1,00042849;177.001.424.207,49;1277;11,39;11,4;11,4;0,028;567,306;
11/11/2011;11,4;1,00042849;187.096.003.103,9;1298;11,39;11,4;11,4;0,026;674,228;
10/11/2011;11,4;1,00042849;183.855.852.175,53;1294;11,4;11,4;11,4;0,024;714,308;
09/11/2011;11,4;1,00042849;182.423.506.263,9;1073;11,39;11,4;11,4;0,025;722,957;
08/11/2011;11,4;1,00042849;173.115.318.522,78;1332;11,39;11,4;11,4;0,027;612,226;
07/11/2011;11,4;1,00042849;172.382.627.284,64;1307;11,4;11,4;11,4;0,023;747,913;
04/11/2011;11,4;1,00042849;184.580.121.878,52;1059;11,39;11,4;11,4;0,027;592,233;
03/11/2011;11,4;1,00042849;185.699.503.007,21;1303;11,4;11,4;11,4;0,026;638,951;
01/11/2011;11,4;1,00042849;172.001.384.330,23;1384;11,39;11,4;11,4;0,047;240,425;
31/10/2011;11,4;1,00042849;187.502.004.042,78;1378;11,39;11,4;11,4;0,052;218,027;
28/10/2011;11,4;1,00042849;196.700.191.554,26;1116;11,4;11,4;11,4;0,025;698,744;
27/10/2011;11,4;1,00042849;202.336.077.547,53;1071;11,39;11,4;11,4;0,025;787,416;
26/10/2011;11,4;1,00042849;193.791.762.873,91;1123;11,39;11,4;11,4;0,026;617,113;
25/10/2011;11,4;1,00042849;192.687.935.265,31;1073;11,4;11,4;11,4;0,024;836,553;
24/10/2011;11,4;1,00042849;201.359.447.351,37;1053;11,39;11,4;11,4;0,023;884,991;
21/10/2011;11,4;1,00042849;210.678.988.783,11;1082;11,4;11,4;11,4;0,023;864,459;
20/10/2011;11,4;1,00042849;231.227.797.711,34;1088;11,4;11,4;11,4;0,035;260,112;
19/10/2011;11,89;1,00044592;227.474.346.314,32;1100;11,89;11,9;11,9;0,036;533,934;
18/10/2011;11,9;1,00044627;212.365.002.413,96;1123;11,9;11,9;11,9;0,03;566,258;
17/10/2011;11,9;1,00044627;210.478.505.415,43;1107;11,9;11,9;11,9;0,024;1.003,574;
14/10/2011;11,9;1,00044627;214.097.404.403,55;1137;11,9;11,9;11,9;0,024;889,48;
13/10/2011;11,9;1,00044627;214.373.846.759,75;1115;11,9;11,9;11,9;0,029;641,916;
11/10/2011;11,9;1,00044627;202.444.110.662,97;1143;11,9;11,9;11,9;0,023;1.056,11;
10/10/2011;11,9;1,00044627;200.969.048.652,7;1107;11,9;11,9;11,9;0,023;1.017,243;
07/10/2011;11,9;1,00044627;214.141.067.154,5;1090;11,9;11,9;11,9;0,024;993,781;
06/10/2011;11,9;1,00044627;218.736.578.876,07;1106;11,9;11,9;11,9;0,027;721,128;
05/10/2011;11,9;1,00044627;218.764.466.678,31;1107;11,9;11,9;11,9;0,021;1.218,418;
04/10/2011;11,9;1,00044627;219.188.323.788,38;1180;11,89;11,9;11,9;0,045;267,733;
03/10/2011;11,9;1,00044627;218.614.227.293,28;1154;11,9;11,9;11,9;0,034;1.422,391;
30/09/2011;11,9;1,00044627;181.777.483.935,17;1310;11,9;11,9;11,9;0,024;925,083;
29/09/2011;11,9;1,00044627;189.266.607.542,24;1205;11,89;11,9;11,9;0,038;1.065,227;
28/09/2011;11,9;1,00044627;186.390.411.442,05;1225;11,9;11,9;11,9;0,025;904,801;
27/09/2011;11,9;1,00044627;169.473.748.379,87;1442;11,89;11,9;11,9;0,031;617,107;
26/09/2011;11,9;1,00044627;164.591.584.349,63;1428;11,89;11,9;11,9;0,027;754,774;
23/09/2011;11,9;1,00044627;185.364.665.324,27;1308;11,9;11,9;11,9;0,024;991,753;
22/09/2011;11,9;1,00044627;202.143.788.257,81;1227;11,9;11,9;11,9;0,024;970,257;
21/09/2011;11,9;1,00044627;201.418.437.494,98;1210;11,9;11,9;11,9;0,029;730,525;
20/09/2011;11,9;1,00044627;210.170.203.717,9;1239;11,9;11,9;11,9;0,027;753,099;
19/09/2011;11,9;1,00044627;219.361.646.318,45;1294;11,9;11,9;11,9;0,024;906,902;
16/09/2011;11,91;1,00044663;212.678.815.319,47;1149;11,9;11,91;11,91;0,028;631,675;
15/09/2011;11,91;1,00044663;222.450.579.679,54;1167;11,91;11,91;11,91;0,025;842,17;
14/09/2011;11,91;1,00044663;223.184.856.089,34;1152;11,91;11,91;11,91;0,024;845,566;
13/09/2011;11,91;1,00044663;213.058.559.544,01;1178;11,9;11,91;11,91;0,029;587,895;
12/09/2011;11,91;1,00044663;218.381.575.476,49;1148;11,9;11,91;11,91;0,03;546,091;
09/09/2011;11,91;1,00044663;209.117.309.378,92;1196;11,9;11,91;11,91;0,031;556,806;
08/09/2011;11,91;1,00044663;215.118.473.251,18;1163;11,9;11,91;11,91;0,043;295,537;
06/09/2011;11,91;1,00044663;217.328.560.698,56;1213;11,9;11,91;11,91;0,04;392,738;
05/09/2011;11,91;1,00044663;214.562.750.844,18;1172;11,9;11,91;11,91;0,035;2.487,3;
02/09/2011;11,91;1,00044663;233.964.093.097,28;1396;11,91;11,91;11,91;0,034;4.708,381;
01/09/2011;11,91;1,00044663;232.961.978.194,18;1325;11,91;11,91;11,91;0,035;7.477,931;
31/08/2011;12,41;1,00046432;220.871.149.113,96;1399;12,4;12,41;12,41;0,046;3.969,353;
30/08/2011;12,41;1,00046432;205.464.326.002,11;1337;12,41;12,41;12,41;0,046;5.096,416;
29/08/2011;12,41;1,00046432;206.977.190.594,37;1377;12,41;12,41;12,41;0,042;6.688,667;
26/08/2011;12,41;1,00046432;200.218.747.033,91;1337;12,4;12,41;12,41;0,044;5.680,215;
25/08/2011;12,41;1,00046432;218.303.077.756,8;1326;12,41;12,41;12,41;0,038;9.989,8;
24/08/2011;12,42;1,00046468;216.489.542.675,04;1317;12,41;12,42;12,42;0,043;4.962,24;
23/08/2011;12,42;1,00046468;208.103.661.826,02;1341;12,41;12,42;12,42;0,04;7.249,899;
22/08/2011;12,42;1,00046468;201.598.889.992,17;1318;12,41;12,42;12,42;0,042;6.970,379;
19/08/2011;12,42;1,00046468;243.028.692.273,28;1305;12,42;12,42;12,42;0,037;8.155,865;
18/08/2011;12,42;1,00046468;247.246.025.196,17;1298;12,42;12,42;12,42;0,038;8.265,666;
17/08/2011;12,42;1,00046468;244.327.080.239,22;1278;12,42;12,42;12,42;0,036;9.258,103;
16/08/2011;12,42;1,00046468;237.583.257.762,42;1286;12,42;12,42;12,42;0,038;7.958,783;
15/08/2011;12,42;1,00046468;240.523.290.083,83;1295;12,42;12,42;12,42;0,036;9.437,689;
12/08/2011;12,42;1,00046468;241.494.538.215,84;1242;12,42;12,42;12,42;0,037;9.174,87;
11/08/2011;12,42;1,00046468;238.913.708.085,72;1239;12,42;12,42;12,42;0,037;9.715,117;
10/08/2011;12,42;1,00046468;236.920.428.056,81;1220;12,42;12,42;12,42;0,039;8.188,518;
09/08/2011;12,42;1,00046468;235.639.213.458,57;1204;12,42;12,42;12,42;0,039;8.123,916;
08/08/2011;12,42;1,00046468;220.665.479.892,92;1190;12,42;12,42;12,42;0,047;4.403,922;
05/08/2011;12,42;1,00046468;226.486.778.548,63;1210;12,42;12,42;12,42;0,039;8.149,357;
04/08/2011;12,42;1,00046468;232.117.633.594,12;1198;12,42;12,42;12,42;0,035;12.055,704;
03/08/2011;12,42;1,00046468;235.696.822.924,61;1220;12,42;12,42;12,42;0,034;11.742,692;
02/08/2011;12,42;1,00046468;222.932.447.389,42;1201;12,42;12,42;12,42;0,036;9.715,689;
01/08/2011;12,42;1,00046468;219.938.764.837,38;1172;12,42;12,42;12,42;0,037;7.380,729;
29/07/2011;12,42;1,00046468;257.858.516.135,56;1215;12,42;12,42;12,42;0,03;13.458,34;
28/07/2011;12,42;1,00046468;260.640.376.004,54;1206;12,42;12,42;12,42;0,028;16.764,365;
27/07/2011;12,42;1,00046468;261.428.908.245,74;1215;12,42;12,42;12,42;0,031;14.632,626;
26/07/2011;12,42;1,00046468;255.612.554.569,13;1204;12,42;12,42;12,42;0,042;4.907,646;
25/07/2011;12,42;1,00046468;279.223.893.500,6;1239;12,42;12,42;12,42;0,032;12.019,521;
22/07/2011;12,42;1,00046468;272.447.477.697,5;1269;12,42;12,42;12,42;0,032;11.870,475;
21/07/2011;12,42;1,00046468;288.953.914.997,37;1273;12,42;12,42;12,42;0,032;10.089,758;
20/07/2011;12,17;1,00045584;240.317.470.141,88;1325;12,17;12,17;12,17;0,032;11.521,528;
19/07/2011;12,17;1,00045584;245.281.863.335,33;1311;12,17;12,17;12,17;0,032;9.627,303;
18/07/2011;12,17;1,00045584;248.979.060.883,55;1312;12,17;12,17;12,17;0,032;10.011,201;
15/07/2011;12,17;1,00045584;255.835.865.800,37;1341;12,17;12,17;12,17;0,027;13.465,742;
14/07/2011;12,17;1,00045584;260.004.096.081,12;1282;12,17;12,17;12,17;0,029;13.437,416;
13/07/2011;12,17;1,00045584;262.955.908.411,87;1305;12,17;12,17;12,17;0,029;12.028,427;
12/07/2011;12,17;1,00045584;262.363.384.054,55;1220;12,16;12,17;12,17;0,039;3.456,888;
11/07/2011;12,17;1,00045584;258.174.395.765,54;1295;12,17;12,17;12,17;0,034;6.890,01;
08/07/2011;12,17;1,00045584;278.998.198.925,56;1274;12,17;12,17;12,17;0,028;10.247,16;
07/07/2011;12,17;1,00045584;286.859.438.959,87;1239;12,17;12,17;12,17;0,033;5.606,708;
06/07/2011;12,17;1,00045584;271.331.579.594,59;1275;12,17;12,17;12,17;0,03;7.076,755;
05/07/2011;12,17;1,00045584;284.543.283.754,92;1279;12,17;12,17;12,17;0,038;2.673,527;
04/07/2011;12,17;1,00045584;273.516.328.999,33;1265;12,16;12,17;12,17;0,04;2.198,094;
01/07/2011;12,17;1,00045584;316.208.990.551,36;1259;12,17;12,17;12,17;0,028;6.083,145;
30/06/2011;12,17;1,00045584;185.584.174.297,05;1329;12,17;12,17;12,17;0,043;2.155,385;
29/06/2011;12,17;1,00045584;183.174.985.175,64;1271;12,17;12,17;12,17;0,036;6.844,44;
28/06/2011;12,17;1,00045584;187.883.712.706,02;1392;12,17;12,17;12,17;0,052;10.690,838;
27/06/2011;12,17;1,00045584;181.200.860.856,23;1278;12,17;12,17;12,17;0,042;4.223,704;
24/06/2011;12,17;1,00045584;185.084.075.032,56;1227;12,17;12,17;12,17;0,036;6.445,196;
22/06/2011;12,17;1,00045584;196.884.334.771,07;1266;12,17;12,17;12,17;0,032;10.318,703;
21/06/2011;12,17;1,00045584;195.876.348.386,51;1267;12,17;12,17;12,17;0,031;11.464,139;
20/06/2011;12,17;1,00045584;218.653.849.437,32;1267;12,17;12,17;12,17;0,032;9.233,599;
17/06/2011;12,17;1,00045584;217.252.760.788,94;1212;12,17;12,17;12,17;0,033;8.930,926;
16/06/2011;12,17;1,00045584;220.950.900.036,71;1252;12,17;12,17;12,17;0,031;9.591,973;
15/06/2011;12,17;1,00045584;230.341.545.906,54;1276;12,17;12,17;12,17;0,032;8.243,103;
14/06/2011;12,17;1,00045584;212.119.971.884,37;1249;12,17;12,17;12,17;0,033;8.663,192;
13/06/2011;12,17;1,00045584;203.972.317.933,53;1195;12,17;12,17;12,17;0,046;2.869,774;
10/06/2011;12,17;1,00045584;217.786.653.805,11;1249;12,17;12,17;12,17;0,039;4.243,542;
09/06/2011;12,17;1,00045584;224.527.040.247,69;1241;12,16;12,17;12,17;0,046;2.618,21;
08/06/2011;11,92;1,00044698;180.084.492.792,96;1244;11,92;11,92;11,92;0,035;6.461,657;
07/06/2011;11,92;1,00044698;193.083.426.137,43;1272;11,92;11,92;11,92;0,035;5.120,596;
06/06/2011;11,92;1,00044698;196.224.293.958,4;1250;11,92;11,92;11,92;0,027;10.718,645;
03/06/2011;11,92;1,00044698;195.194.482.621,08;1297;11,92;11,92;11,92;0,029;9.503,888;
02/06/2011;11,92;1,00044698;205.665.012.266,05;1258;11,92;11,92;11,92;0,027;12.325,278;
01/06/2011;11,92;1,00044698;206.634.121.137,88;1252;11,92;11,92;11,92;0,029;9.775,865;
31/05/2011;11,92;1,00044698;199.501.189.709,7;1327;11,92;11,92;11,92;0,035;4.523,906;
30/05/2011;11,92;1,00044698;195.242.542.283,9;1290;11,92;11,92;11,92;0,027;12.578,981;
27/05/2011;11,92;1,00044698;203.825.022.201,36;1251;11,92;11,92;11,92;0,033;6.347,429;
26/05/2011;11,92;1,00044698;208.952.664.546,94;1237;11,92;11,92;11,92;0,032;8.626,423;
25/05/2011;11,92;1,00044698;221.797.928.655,89;1255;11,92;11,92;11,92;0,032;7.799,581;
24/05/2011;11,92;1,00044698;222.892.929.496,8;1266;11,92;11,92;11,92;0,029;11.385,811;
23/05/2011;11,92;1,00044698;217.796.442.247,86;1278;11,92;11,92;11,92;0,029;10.935,604;
20/05/2011;11,92;1,00044698;238.510.088.619,39;1269;11,92;11,92;11,92;0,026;12.972,993;
